"img_file","category","box_left","box_top","box_height","box_width","img_width","img_height","int_category","box_center_w","box_center_h","box_area"
"croz_20211127_102_523.jpg","ADPE_a_stand","353","220","0.078125","0.044921875","512","256","1","0.7119140625","0.8984375","460"
"croz_20211127_102_523.jpg","ADPE_a_stand","440","200","0.07421875","0.052734375","512","256","1","0.8857421875","0.818359375","513"
"croz_20211127_102_523.jpg","ADPE_a_stand","34","31","0.125","0.0703125","512","256","1","0.1015625","0.18359375","1152"
"croz_20211127_102_523.jpg","ADPE_a_stand","208","5","0.08203125","0.041015625","512","256","1","0.4267578125","0.060546875","441"
"croz_20211127_102_523.jpg","ADPE_a_stand","186","0","0.0703125","0.048828125","512","256","1","0.3876953125","0.03515625","450"
"croz_20211127_102_523.jpg","ADPE_a_stand","199","159","0.08984375","0.046875","512","256","1","0.412109375","0.666015625","552"
"croz_20211127_102_523.jpg","ADPE_a_stand","126","216","0.1328125","0.046875","512","256","1","0.26953125","0.91015625","816"
"croz_20211127_102_630.jpg","ADPE_a_stand","403","86","0.10546875","0.05859375","512","256","1","0.81640625","0.388671875","810"
"croz_20211127_102_630.jpg","ADPE_a_stand","62","95","0.11328125","0.052734375","512","256","1","0.1474609375","0.427734375","783"
"croz_20211127_103_437.jpg","ADPE_a","305","208","0.13671875","0.060546875","512","256","0","0.6259765625","0.880859375","1085"
"croz_20211127_103_437.jpg","ADPE_a","212","158","0.1328125","0.046875","512","256","0","0.4375","0.68359375","816"
"croz_20211127_103_437.jpg","ADPE_a_stand","280","63","0.10546875","0.044921875","512","256","1","0.5693359375","0.298828125","621"
"croz_20211127_103_437.jpg","ADPE_a_stand","271","146","0.0625","0.0390625","512","256","1","0.548828125","0.6015625","320"
"croz_20211127_103_437.jpg","ADPE_a_stand","378","212","0.12109375","0.0703125","512","256","1","0.7734375","0.888671875","1116"
"croz_20211127_103_522.jpg","ADPE_a_stand","41","122","0.1015625","0.05859375","512","256","1","0.109375","0.52734375","780"
"croz_20211127_103_522.jpg","ADPE_a_stand","76","122","0.08984375","0.0390625","512","256","1","0.16796875","0.521484375","460"
"croz_20211127_103_522.jpg","ADPE_a_stand","122","73","0.109375","0.060546875","512","256","1","0.2685546875","0.33984375","868"
"croz_20211127_103_522.jpg","ADPE_a_stand","113","42","0.109375","0.05078125","512","256","1","0.24609375","0.21875","728"
"croz_20211127_103_522.jpg","ADPE_a_stand","0","245","0.04296875","0.03125","512","256","1","0.015625","0.978515625","176"
"croz_20211127_104_165.jpg","ADPE_a","402","151","0.15625","0.048828125","512","256","0","0.8095703125","0.66796875","1000"
"croz_20211127_104_165.jpg","ADPE_a","435","216","0.1328125","0.04296875","512","256","0","0.87109375","0.91015625","748"
"croz_20211127_104_165.jpg","ADPE_a","496","230","0.09375","0.03125","512","256","0","0.984375","0.9453125","384"
"croz_20211127_104_165.jpg","ADPE_a","389","240","0.0625","0.04296875","512","256","0","0.78125","0.96875","352"
"croz_20211127_104_165.jpg","ADPE_a","337","168","0.1640625","0.04296875","512","256","0","0.6796875","0.73828125","924"
"croz_20211127_104_165.jpg","ADPE_a","293","208","0.10546875","0.0703125","512","256","0","0.607421875","0.865234375","972"
"croz_20211127_104_165.jpg","ADPE_a","233","165","0.125","0.056640625","512","256","0","0.4833984375","0.70703125","928"
"croz_20211127_104_165.jpg","ADPE_a","313","112","0.078125","0.056640625","512","256","0","0.6396484375","0.4765625","580"
"croz_20211127_104_165.jpg","ADPE_a","193","131","0.14453125","0.048828125","512","256","0","0.4013671875","0.583984375","925"
"croz_20211127_104_165.jpg","ADPE_a","184","183","0.13671875","0.04296875","512","256","0","0.380859375","0.783203125","770"
"croz_20211127_104_165.jpg","ADPE_a","126","132","0.1484375","0.0546875","512","256","0","0.2734375","0.58984375","1064"
"croz_20211127_104_165.jpg","ADPE_a","58","144","0.11328125","0.06640625","512","256","0","0.146484375","0.619140625","986"
"croz_20211127_104_165.jpg","ADPE_a","103","220","0.12890625","0.052734375","512","256","0","0.2275390625","0.923828125","891"
"croz_20211127_104_165.jpg","ADPE_a","15","180","0.15625","0.056640625","512","256","0","0.0576171875","0.78125","1160"
"croz_20211127_104_165.jpg","ADPE_a","0","233","0.08984375","0.029296875","512","256","0","0.0146484375","0.955078125","345"
"croz_20211127_104_165.jpg","ADPE_a","8","99","0.13671875","0.0625","512","256","0","0.046875","0.455078125","1120"
"croz_20211127_104_165.jpg","ADPE_a","46","46","0.15234375","0.041015625","512","256","0","0.1103515625","0.255859375","819"
"croz_20211127_104_165.jpg","ADPE_a","110","0","0.07421875","0.0859375","512","256","0","0.2578125","0.037109375","836"
"croz_20211127_104_165.jpg","ADPE_a","203","30","0.1640625","0.0546875","512","256","0","0.423828125","0.19921875","1176"
"croz_20211127_104_165.jpg","ADPE_a","297","14","0.08984375","0.06640625","512","256","0","0.61328125","0.099609375","782"
"croz_20211127_104_165.jpg","ADPE_a","314","53","0.1328125","0.052734375","512","256","0","0.6396484375","0.2734375","918"
"croz_20211127_104_165.jpg","ADPE_a","261","43","0.140625","0.048828125","512","256","0","0.5341796875","0.23828125","900"
"croz_20211127_104_165.jpg","ADPE_a_stand","281","54","0.14453125","0.041015625","512","256","1","0.5693359375","0.283203125","777"
"croz_20211127_104_165.jpg","ADPE_a_stand","172","91","0.09375","0.05859375","512","256","1","0.365234375","0.40234375","720"
"croz_20211127_104_165.jpg","ADPE_a_stand","100","37","0.1484375","0.048828125","512","256","1","0.2197265625","0.21875","950"
"croz_20211127_104_165.jpg","ADPE_a_stand","0","42","0.1328125","0.046875","512","256","1","0.0234375","0.23046875","816"
"croz_20211127_104_165.jpg","ADPE_a_stand","349","151","0.08203125","0.048828125","512","256","1","0.7060546875","0.630859375","525"
"croz_20211127_104_538.jpg","ADPE_a","220","204","0.09765625","0.076171875","512","256","0","0.4677734375","0.845703125","975"
"croz_20211127_104_538.jpg","ADPE_a","216","86","0.1796875","0.044921875","512","256","0","0.4443359375","0.42578125","1058"
"croz_20211127_104_538.jpg","ADPE_a","165","171","0.15234375","0.041015625","512","256","0","0.3427734375","0.744140625","819"
"croz_20211127_104_538.jpg","ADPE_a","117","162","0.1015625","0.076171875","512","256","0","0.2666015625","0.68359375","1014"
"croz_20211127_104_538.jpg","ADPE_a","74","216","0.15625","0.048828125","512","256","0","0.1689453125","0.921875","1000"
"croz_20211127_104_538.jpg","ADPE_a","142","238","0.0703125","0.044921875","512","256","0","0.2998046875","0.96484375","414"
"croz_20211127_104_538.jpg","ADPE_a","53","128","0.109375","0.091796875","512","256","0","0.1494140625","0.5546875","1316"
"croz_20211127_104_538.jpg","ADPE_a","120","36","0.171875","0.048828125","512","256","0","0.2587890625","0.2265625","1100"
"croz_20211127_104_538.jpg","ADPE_a","45","87","0.09765625","0.080078125","512","256","0","0.1279296875","0.388671875","1025"
"croz_20211127_104_538.jpg","ADPE_a","11","31","0.11328125","0.072265625","512","256","0","0.0576171875","0.177734375","1073"
"croz_20211127_104_538.jpg","ADPE_a","0","104","0.0859375","0.076171875","512","256","0","0.0380859375","0.44921875","858"
"croz_20211127_104_538.jpg","ADPE_a","0","72","0.14453125","0.029296875","512","256","0","0.0146484375","0.353515625","555"
"croz_20211127_104_538.jpg","ADPE_a_stand","203","41","0.08984375","0.0625","512","256","1","0.427734375","0.205078125","736"
"croz_20211127_104_538.jpg","ADPE_a_stand","71","21","0.09765625","0.052734375","512","256","1","0.1650390625","0.130859375","675"
"croz_20211127_104_538.jpg","ADPE_a_stand","0","8","0.0859375","0.05859375","512","256","1","0.029296875","0.07421875","660"
"croz_20211127_104_538.jpg","ADPE_a_stand","22","151","0.09375","0.052734375","512","256","1","0.0693359375","0.63671875","648"
"croz_20211127_104_538.jpg","ADPE_a_stand","137","120","0.10546875","0.06640625","512","256","1","0.30078125","0.521484375","918"
"croz_20211127_104_570.jpg","ADPE_a","219","227","0.11328125","0.056640625","512","256","0","0.4560546875","0.943359375","841"
"croz_20211127_104_570.jpg","ADPE_a","310","211","0.125","0.064453125","512","256","0","0.6376953125","0.88671875","1056"
"croz_20211127_104_620.jpg","no_ADPE","227","115","0.15625","0.111328125","512","256","2","0.4990234375","0.52734375","2280"
"croz_20211127_105_221.jpg","ADPE_a","381","122","0.1015625","0.0546875","512","256","0","0.771484375","0.52734375","728"
"croz_20211127_105_221.jpg","ADPE_a","435","92","0.1640625","0.05859375","512","256","0","0.87890625","0.44140625","1260"
"croz_20211127_105_221.jpg","ADPE_a","456","150","0.171875","0.04296875","512","256","0","0.912109375","0.671875","968"
"croz_20211127_105_221.jpg","ADPE_a","413","21","0.15234375","0.052734375","512","256","0","0.8330078125","0.158203125","1053"
"croz_20211127_105_221.jpg","ADPE_a","344","53","0.08203125","0.0625","512","256","0","0.703125","0.248046875","672"
"croz_20211127_105_221.jpg","ADPE_a","491","244","0.046875","0.041015625","512","256","0","0.9794921875","0.9765625","252"
"croz_20211127_105_221.jpg","ADPE_a","481","7","0.125","0.046875","512","256","0","0.962890625","0.08984375","768"
"croz_20211127_105_221.jpg","ADPE_a","473","0","0.03515625","0.021484375","512","256","0","0.9345703125","0.017578125","99"
"croz_20211127_105_221.jpg","ADPE_a","358","248","0.03125","0.05859375","512","256","0","0.728515625","0.984375","240"
"croz_20211127_105_221.jpg","ADPE_a","292","240","0.0625","0.037109375","512","256","0","0.5888671875","0.96875","304"
"croz_20211127_105_221.jpg","ADPE_a_stand","339","203","0.12109375","0.0390625","512","256","1","0.681640625","0.853515625","620"
"croz_20211127_105_221.jpg","ADPE_a_stand","345","171","0.078125","0.044921875","512","256","1","0.6962890625","0.70703125","460"
"croz_20211127_105_221.jpg","ADPE_a_stand","407","214","0.12109375","0.041015625","512","256","1","0.8154296875","0.896484375","651"
"croz_20211127_105_221.jpg","ADPE_a_stand","384","224","0.109375","0.041015625","512","256","1","0.7705078125","0.9296875","588"
"croz_20211127_105_221.jpg","ADPE_a_stand","220","204","0.09375","0.05078125","512","256","1","0.455078125","0.84375","624"
"croz_20211127_105_221.jpg","ADPE_a_stand","3","60","0.10546875","0.060546875","512","256","1","0.0361328125","0.287109375","837"
"croz_20211127_105_221.jpg","ADPE_a_stand","465","226","0.08984375","0.0546875","512","256","1","0.935546875","0.927734375","644"
"croz_20211127_105_400.jpg","no_ADPE","180","75","0.40625","0.193359375","512","256","2","0.4482421875","0.49609375","10296"
"croz_20211127_105_509.jpg","ADPE_a","220","109","0.1015625","0.07421875","512","256","0","0.466796875","0.4765625","988"
"croz_20211127_105_509.jpg","ADPE_a","293","85","0.125","0.0703125","512","256","0","0.607421875","0.39453125","1152"
"croz_20211127_105_509.jpg","ADPE_a","353","144","0.13671875","0.052734375","512","256","0","0.7158203125","0.630859375","945"
"croz_20211127_105_509.jpg","ADPE_a","415","149","0.1171875","0.060546875","512","256","0","0.8408203125","0.640625","930"
"croz_20211127_105_509.jpg","ADPE_a","484","188","0.15625","0.052734375","512","256","0","0.9716796875","0.8125","1080"
"croz_20211127_105_509.jpg","ADPE_a","412","78","0.1640625","0.052734375","512","256","0","0.8310546875","0.38671875","1134"
"croz_20211127_105_509.jpg","ADPE_a","469","29","0.1640625","0.048828125","512","256","0","0.9404296875","0.1953125","1050"
"croz_20211127_105_509.jpg","ADPE_a","413","15","0.09765625","0.076171875","512","256","0","0.8447265625","0.107421875","975"
"croz_20211127_105_509.jpg","ADPE_a","322","26","0.1640625","0.046875","512","256","0","0.65234375","0.18359375","1008"
"croz_20211127_105_509.jpg","ADPE_a","347","0","0.109375","0.05859375","512","256","0","0.70703125","0.0546875","840"
"croz_20211127_105_509.jpg","ADPE_a","266","19","0.09765625","0.052734375","512","256","0","0.5458984375","0.123046875","675"
"croz_20211127_105_509.jpg","ADPE_a","362","206","0.125","0.06640625","512","256","0","0.740234375","0.8671875","1088"
"croz_20211127_105_509.jpg","ADPE_a","476","85","0.13671875","0.052734375","512","256","0","0.9560546875","0.400390625","945"
"croz_20211127_105_509.jpg","ADPE_a","300","164","0.12109375","0.0703125","512","256","0","0.62109375","0.701171875","1116"
"croz_20211127_105_509.jpg","ADPE_a_stand","447","128","0.08984375","0.0546875","512","256","1","0.900390625","0.544921875","644"
"croz_20211127_105_509.jpg","ADPE_a_stand","369","88","0.09765625","0.048828125","512","256","1","0.7451171875","0.392578125","625"
"croz_20211127_105_509.jpg","ADPE_a_stand","287","147","0.078125","0.05078125","512","256","1","0.5859375","0.61328125","520"
"croz_20211127_106_276.jpg","ADPE_a","469","213","0.14453125","0.0625","512","256","0","0.947265625","0.904296875","1184"
"croz_20211127_106_276.jpg","ADPE_a","486","87","0.0859375","0.05078125","512","256","0","0.974609375","0.3828125","572"
"croz_20211127_106_276.jpg","ADPE_a_stand","419","47","0.125","0.0546875","512","256","1","0.845703125","0.24609375","896"
"croz_20211127_106_276.jpg","ADPE_a_stand","467","0","0.109375","0.05859375","512","256","1","0.94140625","0.0546875","840"
"croz_20211127_106_276.jpg","ADPE_a_stand","404","5","0.09375","0.0546875","512","256","1","0.81640625","0.06640625","672"
"croz_20211127_106_276.jpg","ADPE_a_stand","147","0","0.0859375","0.05859375","512","256","1","0.31640625","0.04296875","660"
"croz_20211127_106_403.jpg","ADPE_a","360","100","0.08203125","0.064453125","512","256","0","0.7353515625","0.431640625","693"
"croz_20211127_106_403.jpg","ADPE_a","358","190","0.12890625","0.037109375","512","256","0","0.7177734375","0.806640625","627"
"croz_20211127_106_403.jpg","ADPE_a","377","236","0.078125","0.0546875","512","256","0","0.763671875","0.9609375","560"
"croz_20211127_106_403.jpg","ADPE_a","286","216","0.13671875","0.064453125","512","256","0","0.5908203125","0.912109375","1155"
"croz_20211127_106_556.jpg","ADPE_a","240","88","0.1328125","0.0390625","512","256","0","0.48828125","0.41015625","680"
"croz_20211127_106_556.jpg","ADPE_a","140","2","0.08203125","0.08203125","512","256","0","0.314453125","0.048828125","882"
"croz_20211127_106_556.jpg","ADPE_a","400","10","0.15625","0.044921875","512","256","0","0.8037109375","0.1171875","920"
"croz_20211127_106_556.jpg","ADPE_a","472","39","0.08984375","0.060546875","512","256","0","0.9521484375","0.197265625","713"
"croz_20211127_106_556.jpg","ADPE_a","315","0","0.05859375","0.068359375","512","256","0","0.6494140625","0.029296875","525"
"croz_20211127_106_556.jpg","ADPE_a_stand","352","68","0.0859375","0.048828125","512","256","1","0.7119140625","0.30859375","550"
"croz_20211127_106_556.jpg","ADPE_a_stand","337","212","0.078125","0.041015625","512","256","1","0.6787109375","0.8671875","420"
"croz_20211127_106_556.jpg","ADPE_a_stand","489","0","0.0390625","0.03125","512","256","1","0.970703125","0.01953125","160"
"croz_20211127_107_222.jpg","ADPE_a","214","1","0.15234375","0.046875","512","256","0","0.44140625","0.080078125","936"
"croz_20211127_107_222.jpg","ADPE_a","262","0","0.01171875","0.06640625","512","256","0","0.544921875","0.005859375","102"
"croz_20211127_107_222.jpg","ADPE_a","449","217","0.08984375","0.076171875","512","256","0","0.9150390625","0.892578125","897"
"croz_20211127_107_222.jpg","ADPE_a","420","0","0.0625","0.03125","512","256","0","0.8359375","0.03125","256"
"croz_20211127_107_222.jpg","ADPE_a","413","250","0.0234375","0.01953125","512","256","0","0.81640625","0.98828125","60"
"croz_20211127_107_222.jpg","ADPE_a_stand","473","37","0.08984375","0.029296875","512","256","1","0.9384765625","0.189453125","345"
"croz_20211127_107_260.jpg","ADPE_a_stand","394","27","0.078125","0.044921875","512","256","1","0.7919921875","0.14453125","460"
"croz_20211127_107_260.jpg","ADPE_a_stand","303","62","0.07421875","0.041015625","512","256","1","0.6123046875","0.279296875","399"
